doc_id,page_no,provider,statement_type,statement_name_raw,logical_subtable_id,table_semantic_key,row_label_raw,row_label_std,col_header_raw,col_header_path,column_semantic_key,period_role_raw,report_date_raw,period_key,value_raw,value_num,value_type,unit_raw,unit_multiplier,source_cell_ref,status,mapping_code,mapping_name,mapping_method,mapping_confidence,issue_flags,fact_id,report_date_norm,period_role_norm,period_source_level,period_reason,duplicate_group_id,kept_fact_id,comparison_status,comparison_reason,source_kind,statement_group_key,source_row_start,source_row_end,source_col_start,source_col_end,mapping_relation_type,mapping_review_required,conflict_id,conflict_decision,unplaced_reason,review_id
债务人审计报告-2022年,12,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|h:税项,计税基础,税率|r:增值税,城市维护建设税,教育费附加",教育费附加,教育费附加,"税率 / 13%,9% / 5%","[""税率"",""13%,9%"",""5%""]","税率|13%,9%",unknown,2022年度,2022年度__unknown,3%,0.03,ratio,,1.0,债务人审计报告-2022年:12:aliyun_table:0:3-3:2-2,observed,,,,,[],F000543,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,3,3,2,2,,False,,,,
债务人审计报告-2022年,12,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|h:税项,计税基础,税率|r:增值税,城市维护建设税,教育费附加",地方教育费附加,地方教育费附加,"税率 / 13%,9% / 5%","[""税率"",""13%,9%"",""5%""]","税率|13%,9%",unknown,2022年度,2022年度__unknown,2%,0.02,ratio,,1.0,债务人审计报告-2022年:12:aliyun_table:0:4-4:2-2,observed,,,,,[],F000544,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,4,4,2,2,,False,,,,
债务人审计报告-2022年,12,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|h:税项,计税基础,税率|r:增值税,城市维护建设税,教育费附加",企业所得税,企业所得税,"税率 / 13%,9% / 5%","[""税率"",""13%,9%"",""5%""]","税率|13%,9%",unknown,2022年度,2022年度__unknown,25%,0.25,ratio,,1.0,债务人审计报告-2022年:12:aliyun_table:0:5-5:2-2,observed,,,,,[],F000545,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,5,5,2,2,,False,,,,
债务人审计报告-2022年,12,tencent_table_v3,note,2022年度财务报表附注,18_sub1,"note|h:税项,计税基础,税率|r:增值税,城市维护建设税,教育费附加",教育费附加,教育费附加,"税率 / 13%,9% / 5%","[""税率"",""13%,9%"",""5%""]","税率|13%,9%",unknown,2022年度,2022年度__unknown,3%,0.03,ratio,,1.0,债务人审计报告-2022年:12:tencent_table_v3:18:3-3:2-2,observed,,,,,[],F000546,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,3,3,2,2,,False,,,,
债务人审计报告-2022年,12,tencent_table_v3,note,2022年度财务报表附注,18_sub1,"note|h:税项,计税基础,税率|r:增值税,城市维护建设税,教育费附加",地方教育费附加,地方教育费附加,"税率 / 13%,9% / 5%","[""税率"",""13%,9%"",""5%""]","税率|13%,9%",unknown,2022年度,2022年度__unknown,2%,0.02,ratio,,1.0,债务人审计报告-2022年:12:tencent_table_v3:18:4-4:2-2,observed,,,,,[],F000547,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,4,4,2,2,,False,,,,
债务人审计报告-2022年,12,tencent_table_v3,note,2022年度财务报表附注,18_sub1,"note|h:税项,计税基础,税率|r:增值税,城市维护建设税,教育费附加",企业所得税,企业所得税,"税率 / 13%,9% / 5%","[""税率"",""13%,9%"",""5%""]","税率|13%,9%",unknown,2022年度,2022年度__unknown,25%,0.25,ratio,,1.0,债务人审计报告-2022年:12:tencent_table_v3:18:5-5:2-2,observed,,,,,[],F000548,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,5,5,2,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|h:项目,期初数,期末数|r:银行存款,其他货币资金,合计",合计,合计,"期初数 / 36,149,420.62 / 360,000,000.00","[""期初数"",""36,149,420.62"",""360,000,000.00""]",期初数,期初数,2022年度,2022年度__期初数,396，149，420.62,396149420.62,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:0:3-3:1-1,observed,,,,,[],F000549,2022年度,期初数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,3,3,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|h:项目,期初数,期末数|r:银行存款,其他货币资金,合计",合计,合计,"期末数 / 17,910,072.07 / 383,790,629.87","[""期末数"",""17,910,072.07"",""383,790,629.87""]",期末数,期末数,2022年度,2022年度__期末数,401，700，701.94,401700701.94,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:0:3-3:2-2,observed,,,,,[],F000550,2022年度,期末数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,3,3,2,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|h:项目,期初数,期末数|r:银行存款,其他货币资金,合计",2.应收票据,2.应收票据,"期初数 / 36,149,420.62 / 360,000,000.00","[""期初数"",""36,149,420.62"",""360,000,000.00""]",期初数,期初数,2022年度,2022年度__期初数,2.应收票据,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:0:4-4:0-2,review,,,candidate_only,0.723333,"[""numeric_parse_failed"",""contains_chinese_noise"",""expected_numeric_but_unparseable""]",F000551,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,4,4,0,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|h:项目,期初数,期末数|r:银行存款,其他货币资金,合计",2.应收票据,2.应收票据,"期末数 / 17,910,072.07 / 383,790,629.87","[""期末数"",""17,910,072.07"",""383,790,629.87""]",期末数,期末数,2022年度,2022年度__期末数,2.应收票据,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:0:4-4:0-2,review,,,candidate_only,0.723333,"[""numeric_parse_failed"",""contains_chinese_noise"",""expected_numeric_but_unparseable""]",F000552,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,4,4,0,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:2.应收票据|h:项目,期初数,期末数|r:银行承兑汇票,合计",项目,项目,"期初数 / 36,149,420.62 / 360,000,000.00","[""期初数"",""36,149,420.62"",""360,000,000.00""]",期初数,期初数,2022年度,2022年度__期初数,期初数,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:0:5-5:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000553,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,5,5,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:2.应收票据|h:项目,期初数,期末数|r:银行承兑汇票,合计",项目,项目,"期末数 / 17,910,072.07 / 383,790,629.87","[""期末数"",""17,910,072.07"",""383,790,629.87""]",期末数,期末数,2022年度,2022年度__期末数,期末数,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:0:5-5:2-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000554,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,5,5,2,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:2.应收票据|h:项目,期初数,期末数|r:银行承兑汇票,合计",银行承兑汇票,银行承兑汇票,"期初数 / 36,149,420.62 / 360,000,000.00","[""期初数"",""36,149,420.62"",""360,000,000.00""]",期初数,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:0:6-6:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000555,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,6,6,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:2.应收票据|h:项目,期初数,期末数|r:银行承兑汇票,合计",银行承兑汇票,银行承兑汇票,"期末数 / 17,910,072.07 / 383,790,629.87","[""期末数"",""17,910,072.07"",""383,790,629.87""]",期末数,期末数,2022年度,2022年度__期末数,30，700，000.00,30700000.0,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:0:6-6:2-2,observed,,,,,[],F000556,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,6,6,2,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:2.应收票据|h:项目,期初数,期末数|r:银行承兑汇票,合计",合计,合计,"期初数 / 36,149,420.62 / 360,000,000.00","[""期初数"",""36,149,420.62"",""360,000,000.00""]",期初数,期初数,2022年度,2022年度__期初数,,,blank,,1.0,债务人审计报告-2022年:13:aliyun_table:0:7-7:1-1,blank,,,,,[],F000557,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,7,7,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:2.应收票据|h:项目,期初数,期末数|r:银行承兑汇票,合计",合计,合计,"期末数 / 17,910,072.07 / 383,790,629.87","[""期末数"",""17,910,072.07"",""383,790,629.87""]",期末数,期末数,2022年度,2022年度__期末数,30，700，000.00,30700000.0,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:0:7-7:2-2,observed,,,,,[],F000558,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,7,7,2,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,"期初数 / 金额 / 216,809,573.64","[""期初数"",""金额"",""216,809,573.64""]",期初数|金额,期初数,2022年度,2022年度__期初数,3，839，290.23,3839290.23,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:1-1,observed,,,,,[],F000559,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,3,3,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期初数 / 比例 / 98.26%,"[""期初数"",""比例"",""98.26%""]",期初数|比例,期初数,2022年度,2022年度__期初数,1.74%,0.0174,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:2-2,observed,,,,,[],F000560,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,3,3,2,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期初数 / 坏账准备 / -,"[""期初数"",""坏账准备"",""-""]",期初数|坏账准备|-,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000561,2022年度,期初数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,3,3,3,3,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,"期末数 / 金额 / 325,970,854.66","[""期末数"",""金额"",""325,970,854.66""]",期末数|金额,期末数,2022年度,2022年度__期末数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:4-4,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000562,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,3,3,4,4,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期末数 / 比例 / 100%,"[""期末数"",""比例"",""100%""]",期末数|比例,期末数,2022年度,2022年度__期末数,张数-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:5-5,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000563,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,3,3,5,5,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期末数 / 账准备 / -,"[""期末数"",""账准备"",""-""]",期末数|账准备|-,期末数,2022年度,2022年度__期末数,,,blank,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:6-6,blank,,,,,[],F000564,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,3,3,6,6,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,"期初数 / 金额 / 216,809,573.64","[""期初数"",""金额"",""216,809,573.64""]",期初数|金额,期初数,2022年度,2022年度__期初数,220，648，863.87,220648863.87,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:1-1,observed,,,,,[],F000565,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,4,4,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期初数 / 比例 / 98.26%,"[""期初数"",""比例"",""98.26%""]",期初数|比例,期初数,2022年度,2022年度__期初数,100.00%,1.0,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:2-2,observed,,,,,[],F000566,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,4,4,2,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期初数 / 坏账准备 / -,"[""期初数"",""坏账准备"",""-""]",期初数|坏账准备|-,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000567,2022年度,期初数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,4,4,3,3,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,"期末数 / 金额 / 325,970,854.66","[""期末数"",""金额"",""325,970,854.66""]",期末数|金额,期末数,2022年度,2022年度__期末数,325，970，854.66,325970854.66,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:4-4,observed,,,,,[],F000568,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,4,4,4,4,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期末数 / 比例 / 100%,"[""期末数"",""比例"",""100%""]",期末数|比例,期末数,2022年度,2022年度__期末数,100%,1.0,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:5-5,observed,,,,,[],F000569,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,4,4,5,5,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期末数 / 账准备 / -,"[""期末数"",""账准备"",""-""]",期末数|账准备|-,期末数,2022年度,2022年度__期末数,审章,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:6-6,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000570,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,4,4,6,6,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",湖北齐星工贸有限公司,湖北齐星工贸有限公司,"期末余额 / 35,795,528.95 / 33,415,071.66","[""期末余额"",""35,795,528.95"",""33,415,071.66""]",期末余额,期末数,2022年度,2022年度__期末数,29，406，300.00,29406300.0,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:2:3-3:1-1,observed,,,,,[],F000571,2022年度,期末数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,3,3,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",湖北齐星工贸有限公司,湖北齐星工贸有限公司,比例 / 10.98% / 10.25%,"[""比例"",""10.98%"",""10.25%""]",比例,unknown,2022年度,2022年度__unknown,9.02%,0.0902,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:2:3-3:3-3,observed,,,,,[],F000572,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,3,3,3,3,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",宁波隆凯进出口有限公司,宁波隆凯进出口有限公司,"期末余额 / 35,795,528.95 / 33,415,071.66","[""期末余额"",""35,795,528.95"",""33,415,071.66""]",期末余额,期末数,2022年度,2022年度__期末数,24，894，560.06,24894560.06,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:2:4-4:1-1,observed,,,,,[],F000573,2022年度,期末数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,4,4,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",宁波隆凯进出口有限公司,宁波隆凯进出口有限公司,比例 / 10.98% / 10.25%,"[""比例"",""10.98%"",""10.25%""]",比例,unknown,2022年度,2022年度__unknown,7.64%,0.0764,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:2:4-4:3-3,observed,,,,,[],F000574,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,4,4,3,3,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",泰兴市东城水处理工程有限公司,泰兴市东城水处理工程有限公司,"期末余额 / 35,795,528.95 / 33,415,071.66","[""期末余额"",""35,795,528.95"",""33,415,071.66""]",期末余额,期末数,2022年度,2022年度__期末数,23，249，027.18,23249027.18,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:2:5-5:1-1,observed,,,,,[],F000575,2022年度,期末数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,5,5,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",泰兴市东城水处理工程有限公司,泰兴市东城水处理工程有限公司,比例 / 10.98% / 10.25%,"[""比例"",""10.98%"",""10.25%""]",比例,unknown,2022年度,2022年度__unknown,7.13%,0.0713,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:2:5-5:3-3,observed,,,,,[],F000576,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,5,5,3,3,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",合计,合计,"期末余额 / 35,795,528.95 / 33,415,071.66","[""期末余额"",""35,795,528.95"",""33,415,071.66""]",期末余额,期末数,2022年度,2022年度__期末数,146，760，487.85,146760487.85,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:2:6-6:1-1,observed,,,,,[],F000577,2022年度,期末数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,6,6,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",合计,合计,比例 / 10.98% / 10.25%,"[""比例"",""10.98%"",""10.25%""]",比例,unknown,2022年度,2022年度__unknown,45.02%,0.45020000000000004,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:2:6-6:3-3,observed,,,,,[],F000578,2022年度,unknown,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,6,6,3,3,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,"期初数 / 金额 / 679,100,915.55","[""期初数"",""金额"",""679,100,915.55""]",期初数|金额,期初数,2022年度,2022年度__期初数,24，484，000.00,24484000.0,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:3:3-3:1-1,observed,,,,,[],F000579,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,3,3,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期初数 / 比例 / 96.52%,"[""期初数"",""比例"",""96.52%""]",期初数|比例,期初数,2022年度,2022年度__期初数,3.48%,0.0348,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:3:3-3:2-2,observed,,,,,[],F000580,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,3,3,2,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期初数 / 坏账准备 / -,"[""期初数"",""坏账准备"",""-""]",期初数|坏账准备|-,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:3:3-3:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000581,2022年度,期初数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,3,3,3,3,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,"期末数 / 金额 / 1,150,290,194.51","[""期末数"",""金额"",""1,150,290,194.51""]",期末数|金额,期末数,2022年度,2022年度__期末数,,,blank,,1.0,债务人审计报告-2022年:13:aliyun_table:3:3-3:4-4,blank,,,,,[],F000582,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,3,3,4,4,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期末数 / 比例 / 100.00%,"[""期末数"",""比例"",""100.00%""]",期末数|比例,期末数,2022年度,2022年度__期末数,,,blank,,1.0,债务人审计报告-2022年:13:aliyun_table:3:3-3:5-5,blank,,,,,[],F000583,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,3,3,5,5,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期末数 / 坏账准备 / -,"[""期末数"",""坏账准备"",""-""]",期末数|坏账准备|-,期末数,2022年度,2022年度__期末数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:3:3-3:6-6,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000584,2022年度,期末数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,3,3,6,6,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,"期初数 / 金额 / 679,100,915.55","[""期初数"",""金额"",""679,100,915.55""]",期初数|金额,期初数,2022年度,2022年度__期初数,703，584，915.55,703584915.55,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:3:4-4:1-1,observed,,,,,[],F000585,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,4,4,1,1,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期初数 / 比例 / 96.52%,"[""期初数"",""比例"",""96.52%""]",期初数|比例,期初数,2022年度,2022年度__期初数,100.00%,1.0,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:3:4-4:2-2,observed,,,,,[],F000586,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,4,4,2,2,,False,,,,
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期初数 / 坏账准备 / -,"[""期初数"",""坏账准备"",""-""]",期初数|坏账准备|-,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:3:4-4:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000587,2022年度,期初数,header,header_date_candidate,,,equal,normalized_values_equal,json,note|附注,4,4,3,3,,False,,,,
