review_id,priority_score,reason_codes,doc_id,page_no,statement_type,row_label_raw,row_label_std,period_key,value_raw,value_num,provider,source_file,bbox,related_fact_ids,related_conflict_ids,related_validation_ids,mapping_candidates,evidence_cell_path,evidence_row_path,evidence_table_path,meta_json
REV00262,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,1-2年,1-2年,2022年度__unknown,3.48%,0.0348,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000608""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:14:3-3:2-2""}"
REV00263,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,1-2年,1-2年,2022年度__unknown,,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000610""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:14:3-3:4-4""}"
REV00264,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,13,note,1-2年,1-2年,2022年度__期末数,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000612""]",[],"[""VAL000172""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:14:3-3:6-6""}"
REV00265,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__unknown,"703, 584, 915.55",703584915.55,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000613""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:14:4-4:1-1""}"
REV00266,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__unknown,100.00%,1.0,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000614""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:14:4-4:2-2""}"
REV00267,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__期初数,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000615""]",[],"[""VAL000173""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:14:4-4:3-3""}"
REV00268,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__unknown,"1, 150, 290, 194.51",1150290194.51,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000616""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:14:4-4:4-4""}"
REV00269,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__unknown,100.00%,1.0,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000617""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:14:4-4:5-5""}"
REV00270,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__期末数,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000618""]",[],"[""VAL000174""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:14:4-4:6-6""}"
REV00271,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__期末数,"735, 449, 914.02",735449914.02,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000625""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:16:6-6:1-1""}"
REV00272,5.5,"[""mapping:unmapped"",""validation:ratio_total_check:fail""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__unknown,63.94%,0.6394,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000626""]",[],"[""VAL000138""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:16:6-6:3-3""}"
REV00273,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__期初数,"396, 149, 420.62",396149420.62,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000627""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:4:3-3:1-1""}"
REV00274,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__期末数,"401, 700, 701.94",401700701.94,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000628""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:4:3-3:2-2""}"
REV00275,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,1-2年,1-2年,2022年度__unknown,"3, 839, 290.23",3839290.23,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000629""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:3-3:1-1""}"
REV00276,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,1-2年,1-2年,2022年度__unknown,1.74%,0.0174,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000630""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:3-3:2-2""}"
REV00277,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,13,note,1-2年,1-2年,2022年度__unknown,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000632""]",[],"[""VAL000175""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:3-3:4-4""}"
REV00278,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,13,note,1-2年,1-2年,2022年度__期末数,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000634""]",[],"[""VAL000176""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:3-3:6-6""}"
REV00279,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__unknown,"220, 648, 863.87",220648863.87,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000635""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:4-4:1-1""}"
REV00280,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__unknown,100.00%,1.0,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000636""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:4-4:2-2""}"
REV00281,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__期初数,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000637""]",[],"[""VAL000177""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:4-4:3-3""}"
REV00282,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__unknown,"325, 970, 854.66",325970854.66,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000638""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:4-4:4-4""}"
REV00283,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__unknown,100%,1.0,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000639""]",[],[],,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:4-4:5-5""}"
REV00284,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,13,note,合计,合计,2022年度__期末数,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000640""]",[],"[""VAL000178""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:13:tencent_table_v3:9:4-4:6-6""}"
REV00285,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,14,note,合计,合计,2022年度__期初数,109，991，116.36,109991116.36,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [253, 310, 403, 345], ""row_bbox"": [159, 310, 1004, 346], ""table_bbox"": [159, 212, 1004, 346]}","[""F000641""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00285_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00285_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00285_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:0:3-3:1-1""}"
REV00286,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,14,note,合计,合计,2022年度__期初数,-,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [403, 310, 491, 345], ""row_bbox"": [159, 310, 1004, 346], ""table_bbox"": [159, 212, 1004, 346]}","[""F000642""]",[],"[""VAL000179""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00286_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00286_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00286_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:0:3-3:2-2""}"
REV00287,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,14,note,合计,合计,2022年度__期初数,109，991，116.36,109991116.36,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [491, 310, 629, 345], ""row_bbox"": [159, 310, 1004, 346], ""table_bbox"": [159, 212, 1004, 346]}","[""F000643""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00287_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00287_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00287_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:0:3-3:3-3""}"
REV00288,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,14,note,合计,合计,2022年度__期末数,120，637，098.01,120637098.01,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [629, 310, 775, 345], ""row_bbox"": [159, 310, 1004, 346], ""table_bbox"": [159, 212, 1004, 346]}","[""F000644""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00288_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00288_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00288_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:0:3-3:4-4""}"
REV00289,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,14,note,合计,合计,2022年度__期末数,-,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [775, 310, 860, 345], ""row_bbox"": [159, 310, 1004, 346], ""table_bbox"": [159, 212, 1004, 346]}","[""F000645""]",[],"[""VAL000180""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00289_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00289_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00289_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:0:3-3:5-5""}"
REV00290,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,14,note,合计,合计,2022年度__期末数,120，637，098.01,120637098.01,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [860, 310, 1004, 346], ""row_bbox"": [159, 310, 1004, 346], ""table_bbox"": [159, 212, 1004, 346]}","[""F000646""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00290_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00290_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00290_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:0:3-3:6-6""}"
REV00291,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,14,note,办公设备,办公设备,2022年度__期初数,812，989.69,812989.69,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [328, 659, 495, 692], ""row_bbox"": [162, 659, 993, 693], ""table_bbox"": [161, 560, 996, 1056]}","[""F000647""]",[],"[""VAL000063""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00291_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00291_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00291_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:3-3:1-1""}"
REV00292,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,14,note,办公设备,办公设备,2022年度__本期,-,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [495, 659, 662, 692], ""row_bbox"": [162, 659, 993, 693], ""table_bbox"": [161, 560, 996, 1056]}","[""F000648""]",[],"[""VAL000181""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00292_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00292_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00292_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:3-3:2-2""}"
REV00293,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,14,note,办公设备,办公设备,2022年度__期末数,812，989.69,812989.69,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [828, 660, 993, 693], ""row_bbox"": [162, 659, 993, 693], ""table_bbox"": [161, 560, 996, 1056]}","[""F000650""]",[],"[""VAL000065""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00293_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00293_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00293_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:3-3:4-4""}"
REV00294,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,14,note,运输工具,运输工具,2022年度__期初数,1，296，975.96,1296975.96,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [328, 692, 495, 725], ""row_bbox"": [162, 692, 993, 725], ""table_bbox"": [161, 560, 996, 1056]}","[""F000651""]",[],"[""VAL000063""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00294_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00294_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00294_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:4-4:1-1""}"
REV00295,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,14,note,运输工具,运输工具,2022年度__本期,-,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [495, 692, 662, 725], ""row_bbox"": [162, 692, 993, 725], ""table_bbox"": [161, 560, 996, 1056]}","[""F000652""]",[],"[""VAL000182""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00295_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00295_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00295_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:4-4:2-2""}"
REV00296,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,14,note,运输工具,运输工具,2022年度__本期,,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [660, 692, 828, 725], ""row_bbox"": [162, 692, 993, 725], ""table_bbox"": [161, 560, 996, 1056]}","[""F000653""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00296_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00296_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00296_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:4-4:3-3""}"
REV00297,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,14,note,运输工具,运输工具,2022年度__期末数,1，296，975.96,1296975.96,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [828, 693, 993, 725], ""row_bbox"": [162, 692, 993, 725], ""table_bbox"": [161, 560, 996, 1056]}","[""F000654""]",[],"[""VAL000065""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00297_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00297_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00297_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:4-4:4-4""}"
REV00298,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,14,note,其他设施,其他设施,2022年度__期初数,223，689，654.45,223689654.45,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [328, 725, 495, 756], ""row_bbox"": [162, 725, 993, 758], ""table_bbox"": [161, 560, 996, 1056]}","[""F000655""]",[],"[""VAL000063""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00298_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00298_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00298_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:5-5:1-1""}"
REV00299,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,14,note,其他设施,其他设施,2022年度__本期,-,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [495, 725, 660, 756], ""row_bbox"": [162, 725, 993, 758], ""table_bbox"": [161, 560, 996, 1056]}","[""F000656""]",[],"[""VAL000183""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00299_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00299_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00299_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:5-5:2-2""}"
REV00300,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,14,note,其他设施,其他设施,2022年度__本期,,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [660, 725, 828, 758], ""row_bbox"": [162, 725, 993, 758], ""table_bbox"": [161, 560, 996, 1056]}","[""F000657""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00300_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00300_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00300_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:5-5:3-3""}"
REV00301,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,14,note,其他设施,其他设施,2022年度__期末数,223，689，654.45,223689654.45,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [828, 725, 993, 758], ""row_bbox"": [162, 725, 993, 758], ""table_bbox"": [161, 560, 996, 1056]}","[""F000658""]",[],"[""VAL000065""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00301_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00301_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00301_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:5-5:4-4""}"
REV00302,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,14,note,合计,合计,2022年度__期初数,444，771，829.32,444771829.32,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [328, 756, 495, 791], ""row_bbox"": [162, 756, 993, 791], ""table_bbox"": [161, 560, 996, 1056]}","[""F000659""]",[],"[""VAL000063""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00302_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00302_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00302_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:6-6:1-1""}"
REV00303,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,14,note,合计,合计,2022年度__本期,-,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,"{""cell_bbox"": [495, 756, 660, 791], ""row_bbox"": [162, 756, 993, 791], ""table_bbox"": [161, 560, 996, 1056]}","[""F000660""]",[],"[""VAL000184""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00303_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00303_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00303_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:14:aliyun_table:2:6-6:2-2""}"
